Phylum	Scientific_name_ARTER	Synonym_ARTER_1	Synonym_ARTER_2	Synonym_ARTER_3	Synonym_ARTER_4	Synonym_ARTER_5	Synonym_ARTER_6	Synonym_ARTER_7	Synonym_ARTER_8	GBIF_synonym	External_synonym	Synonym_Philip	Marine	BOLD_barcode	
Chordata	Megaptera novaeangliae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Delphinus delphis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Feresa attenuata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Chordata	Globicephala melas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Grampus griseus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Lagenorhynchus acutus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Lagenorhynchus albirostris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Orcinus orca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Pseudorca crassidens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Stenella coeruleoalba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Tursiops truncatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Hyperoodon ampullatus	Hyperoodon rostratus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Mesoplodon bidens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Chordata	Ziphius cavirostris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Delphinapterus leucas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Monodon monoceros	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Phocoena phocoena	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Physeter macrocephalus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Myxine glutinosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Caretta caretta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Chordata	Lepidochelys kempii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Chordata	Dermochelys coriacea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Chordata	Salpa fusiformis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Bolocera tuediae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Urticina felina	Tealia felina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Actinostola callosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Stomphia coccinea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Diadumene lineata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Edwardsia andresi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Edwardsia danica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Edwardsia longicornis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Edwardsia tuberculata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Paraedwardsia arenaria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Protanthea simplex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Halcampa duodecimcirrata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Halcampoides purpureus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Anemonactis mazeli	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Peachia hastata	Peachia boeckii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Actinauge richardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Hormathia digitata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Metridium senile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cylista elegans	Sagartia elegans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Cylista lacerata	Sagartiogeton laceratus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cylista troglodytes	Sagartia troglodytes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cylista undata	Sagartiogeton undatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cylista viduata	Sagartiogeton viduatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Alcyonium digitatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Anthothela grandiflora	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Isidella lofotensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Muriceides kükenthali	Trachymuricea kükenthali	NA	NA	NA	NA	NA	NA	NA	Muriceides kuekenthali	NA	NA	x	-	
Cnidaria	Paramuricea placomus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Swiftia rosea	Stenogorgia rosea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Primnoa resedaeformis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Balticina christii	Halipteris christii	 Pavonaria christii	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Balticina finmarchica	Pavonaria finmarchica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Funiculina quadrangularis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Kophobelemnon stelliferum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Pennatula aculeata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Pennatula phosphorea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Protoptilum thomsoni	NA	NA	NA	NA	NA	NA	NA	NA	Protoptilum thomsonii	NA	NA	x	-	
Cnidaria	Stylatula elegans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Virgularia mirabilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Virgularia tuberculata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Caryophyllia smithii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Epizoanthus papillosus	Epizoanthus incrustatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Isozoanthus danicus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Parazoanthus haddoni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Arachnactis albida	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cerianthus lloydii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Pachycerianthus multiplicatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Acaulis primarius	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Bougainvillia britannica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Bougainvillia muscus	Bougainvillia ramosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Bougainvillia principis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Bougainvillia rugosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Bougainvillia superciliaris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Dicoryne conferta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Bythotiara murrayi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cladonema radiatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Corymorpha nutans	Steenstrupia nutans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Euphysa aurata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Euphysa tentaculata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Coryne pusilla	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Sarsia lovenii	Coryne lovenii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Sarsia tubulosa	Coryne sarsi	 Sarsia sarsii	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Stauridiosarsia gemmifera	Dipurena gemmifera	 Sarsia gemmifera	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Eucodonium brownei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Eudendrium arbuscula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Eudendrium capillare	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Eudendrium rameum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Eudendrium ramosum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Eudendrium unispirum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Clava multicornis	Clava squamata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Hydractinia echinata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Podocoryna areolata	Hydractinia areolata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Podocoryna carnea	Hydractinia carnea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Corydendrium dispar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Merona cornucopiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Halitholus cirratus	Perigonimus cirratus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Halitholus yoldiaearcticae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Leuckartiara nobilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Leuckartiara octona	Perigonimus repens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Neoturris pileata	Neoturris abyssi	 Perigonimus abyssi	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Velella velella	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Lizzia blondina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Rathkea octopunctata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Ectopleura dumortierii	Tubularia dumortieri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Ectopleura larynx	Tubularia larynx	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Hybocodon prolifer	Tubularia prolifer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Tubularia indivisa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Aequorea vitrina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Lytocarpia myriophyllum	Thecocarpus myriophyllum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Campanularia hincksii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Campanularia volubilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Clytia gracilis	Laomedea gracilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Clytia hemisphaerica	Campanularia johnstoni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Gonothyraea loveni	Laomedea hyalina	 Laomedea loveni	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Hartlaubella gelatinosa	Laomedea gelatinosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Laomedea flexuosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Laomedea neglecta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Obelia dichotoma	Laomedea dichotoma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Obelia geniculata	Laomedea geniculata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Obelia longissima	Laomedea longissima	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Orthopyxis integra	Campanularia integra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Rhizocaulus verticillatus	Campanularia verticillata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Calycella syringa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cuspidella humilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Lafoeina tenuis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Opercularella lacerata	Campanulina lacerata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Eirene viridula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Eutima gegenbauri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Eutima gracilis	Saphenia gracilis	 Eutima insignis	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Eutonina indicans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Helgicirrha cari	Helgicirrha schulzei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Tima bairdii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Halecium articulosum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Halecium beanii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Halecium halecinum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Halecium labrosum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Halecium muricatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Halecium sessile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Halecium tenellum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Polyplumaria flabellata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Kirchenpaueria pinnata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Filellum serpens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Grammaria abietina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Lafoea dumosa	Lafoea fruticosa	 Lafoea gracillima	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Laodicea undulata	Cuspidella costata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Ptychogena crocea	Stegopoma plicatile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Eucheilota maculata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Lovenella clausa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Melicertum octocostatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cosmetira pilosella	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cyclocanna producta	Lovenella producta	 Cyclocanna welshi	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Mitrocomella polydiademata	Cuspidella grandis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Nemertesia ramosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Plumularia setacea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Schizotricha frutescens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Sertularella distans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Sertularella gayi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Sertularella polyzonias	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Sertularella rugosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Sertularella tenella	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Abietinaria abietina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Abietinaria filicula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Abietinaria fusca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Amphisbetia operculata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Diphasia alata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Diphasia fallax	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Diphasia margareta	Diphasia pinaster	 Diphasia pinastrum	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Diphasia rosacea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Dynamena pumila	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Hydrallmania falcata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Sertularia cupressina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Sertularia tenera	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Tamarisca tamarisca	Sertomma tamarisca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Thuiaria articulata	Thuiaria lonchitis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Thuiaria thuja	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Modeeria rotunda	Tiaranna rotunda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Tiaropsis multicirrata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Gonionemus vertens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Agalma elegans	Agalmopsis elegans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Nanomia bijuga	Cupulita cara	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Dimophyes arctica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Physophora hydrostatica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Aglantha digitale	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Ceratomyxa auerbachi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Ceratomyxa drepanopsettae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Ellipsomyxa gobii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Ellipsomyxa syngnathi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Myxidium bergense	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Myxidium gadi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Myxidium incurvatum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Myxidium laticurvum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Myxidium oviforme	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Sigmomyxa sphaerica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Zschokkella hildae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Myxobilatus gasterostei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Myxobilatus platessae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Myxobolus aeglefini	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Myxobolus gobii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Ortholinea orientalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Gadimyxa atlantica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Gadimyxa sphaerica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Parvicapsula spinachiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Davisia longibrachia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Myxoproteus formosus	Bipteria formosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Sinuolinea murmanica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Sphaeromyxa gasterostei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Kudoa quadratum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Trilosporoides platessae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Rhizostoma pulmo	Rhizostoma octopus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cyanea capillata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Cyanea lamarckii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Chrysaora hysoscella	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Pelagia noctiluca	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Aurelia aurita	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Cnidaria	Craterolophus convolvulus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Haliclystus auricula	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Cnidaria	Lucernaria quadricornis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Ctenophora	Beroe cucumis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Ctenophora	Beroe gracilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Ctenophora	Beroe ovata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Ctenophora	Pleurobrachia pileus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Ctenophora	Bolinopsis infundibulum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Ctenophora	Mnemiopsis leidyi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Echinodermata	Asterias rubens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Echinodermata	Leptasterias muelleri	Asterias müelleri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Echinodermata	Marthasterias glacialis	Asterias glacialis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Echinodermata	Stichastrella rosea	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Echinodermata	Pontaster tenuispinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Echinodermata	Astropecten irregularis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Echinodermata	Psilaster andromeda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Echinodermata	Luidia ciliaris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Echinodermata	Luidia sarsii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Echinodermata	Henricia perforata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Echinodermata	Henricia pertusa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Echinodermata	Henricia sanguinolenta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Echinodermata	Ceramaster granularis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	-	
Echinodermata	Hippasteria phrygiana	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
Echinodermata	Porania pulvillus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	x	x	
